num_auto,bw_plate_tx,bw_plate_rx,ocr_txt_tx,bits_equal,bit_errors,bits_tx,bits_rx
147,dataset_yolo/autos_bw/auto147.png,data_1m/autos_bw/auto147_rep01.png,MBO 657,False,1,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
147,dataset_yolo/autos_bw/auto147.png,data_1m/autos_bw/auto147_rep02.png,MBO 657,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
147,dataset_yolo/autos_bw/auto147.png,data_1m/autos_bw/auto147_rep03.png,MBO 657,False,1,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
148,dataset_yolo/autos_bw/auto148.png,data_1m/autos_bw/auto148_rep01.png,LNV 887],True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
149,dataset_yolo/autos_bw/auto149.png,data_1m/autos_bw/auto149_rep01.png,DZT 930,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
150,dataset_yolo/autos_bw/auto150.png,data_1m/autos_bw/auto150_rep01.png,BEJ 619,False,2,[0 0 0 ... 0 1 0],[0 0 0 ... 0 1 0]
129,dataset_yolo/autos_bw/auto129.png,data_1m/autos_bw/auto129_rep05.png,HBM 486,False,972,[0 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
59,dataset_yolo/autos_bw/auto059.png,data_1m/autos_bw/auto059_rep03.png,RJz 690],False,1044,[0 0 0 ... 0 0 0],[0 1 1 ... 1 0 1]
104,dataset_yolo/autos_bw/auto104.png,data_1m/autos_bw/auto104_rep05.png,FGO:299,False,997,[0 0 0 ... 1 1 1],[0 1 0 ... 0 0 1]
29,dataset_yolo/autos_bw/auto029.png,data_1m/autos_bw/auto029_rep04.png,JFL 8261,False,957,[0 0 0 ... 1 1 1],[0 1 1 ... 0 0 0]
63,dataset_yolo/autos_bw/auto063.png,data_1m/autos_bw/auto063_rep05.png,UCO 197,False,1019,[0 0 0 ... 0 0 0],[1 0 1 ... 1 1 1]
165,dataset_yolo/autos_bw/auto165.png,data_1m/autos_bw/auto165_rep01.png,URM:716,False,1045,[0 0 0 ... 1 1 1],[1 0 1 ... 0 1 1]
0,,data_1m/autos_bw/auto000_rep04.png,,False,2000,,[0 0 1 ... 1 1 1]
72,dataset_yolo/autos_bw/auto072.png,data_1m/autos_bw/auto072_rep03.png,HAN557,False,962,[0 0 1 ... 0 0 0],[1 1 1 ... 0 0 0]
30,dataset_yolo/autos_bw/auto030.png,data_1m/autos_bw/auto030_rep03.png,UUT-864,False,963,[0 0 0 ... 0 0 0],[1 1 1 ... 0 1 0]
20,dataset_yolo/autos_bw/auto020.png,data_1m/autos_bw/auto020_rep05.png,RAU:2371,False,888,[0 0 0 ... 1 1 1],[0 1 0 ... 0 0 0]
191,,data_1m/autos_bw/auto191_rep01.png,,False,2000,,[1 1 1 ... 0 0 1]
78,dataset_yolo/autos_bw/auto078.png,data_1m/autos_bw/auto078_rep03.png,HJU 297,False,1006,[1 1 1 ... 0 0 0],[1 1 0 ... 0 1 1]
15,dataset_yolo/autos_bw/auto015.png,data_1m/autos_bw/auto015_rep03.png,447,False,900,[1 1 1 ... 0 1 1],[0 1 0 ... 0 1 1]
155,dataset_yolo/autos_bw/auto155.png,data_1m/autos_bw/auto155_rep01.png,LMV 166,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
155,dataset_yolo/autos_bw/auto155.png,data_1m/autos_bw/auto155_rep02.png,LMV 166,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
155,dataset_yolo/autos_bw/auto155.png,data_1m/autos_bw/auto155_rep03.png,LMV 166,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
156,dataset_yolo/autos_bw/auto156.png,data_1m/autos_bw/auto156_rep01.png,FYS-148,True,0,[0 0 0 ... 0 0 1],[0 0 0 ... 0 0 1]
157,dataset_yolo/autos_bw/auto157.png,data_1m/autos_bw/auto157_rep01.png,BSY.339,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
157,dataset_yolo/autos_bw/auto157.png,data_1m/autos_bw/auto157_rep02.png,BSY.339,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
32,dataset_yolo/autos_bw/auto032.png,data_1m/autos_bw/auto032_rep02.png,EMM 0391,False,857,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
32,dataset_yolo/autos_bw/auto032.png,data_1m/autos_bw/auto032_rep03.png,EMM 0391,False,936,[0 0 0 ... 0 0 0],[0 0 0 ... 1 1 1]
158,dataset_yolo/autos_bw/auto158.png,data_1m/autos_bw/auto158_rep01.png,RBN787,False,3,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
159,dataset_yolo/autos_bw/auto159.png,data_1m/autos_bw/auto159_rep01.png,RMo:789,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
159,dataset_yolo/autos_bw/auto159.png,data_1m/autos_bw/auto159_rep02.png,RMo:789,False,707,[0 0 0 ... 1 1 1],[0 0 0 ... 0 0 0]
159,dataset_yolo/autos_bw/auto159.png,data_1m/autos_bw/auto159_rep03.png,RMo:789,False,2,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
160,dataset_yolo/autos_bw/auto160.png,data_1m/autos_bw/auto160_rep01.png,LYM517,True,0,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
239,,data_1m/autos_bw/auto239_rep01.png,,False,2000,,[1 0 0 ... 0 0 0]
160,dataset_yolo/autos_bw/auto160.png,data_1m/autos_bw/auto160_rep02.png,LYM517,False,1,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
161,dataset_yolo/autos_bw/auto161.png,data_1m/autos_bw/auto161_rep01.png,KXT-494,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
96,dataset_yolo/autos_bw/auto096.png,data_1m/autos_bw/auto096_rep03.png,BZH-407,False,1013,[1 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
96,dataset_yolo/autos_bw/auto096.png,data_1m/autos_bw/auto096_rep04.png,BZH-407,False,1013,[1 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
96,dataset_yolo/autos_bw/auto096.png,data_1m/autos_bw/auto096_rep05.png,BZH-407,False,1013,[1 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
64,dataset_yolo/autos_bw/auto064.png,data_1m/autos_bw/auto064_rep08.png,DDX699,False,779,[1 0 1 ... 0 0 0],[0 0 0 ... 0 0 0]
162,dataset_yolo/autos_bw/auto162.png,data_1m/autos_bw/auto162_rep01.png,Avg 306,False,1,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
162,dataset_yolo/autos_bw/auto162.png,data_1m/autos_bw/auto162_rep02.png,Avg 306,False,9,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
162,dataset_yolo/autos_bw/auto162.png,data_1m/autos_bw/auto162_rep03.png,Avg 306,False,4,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
255,,data_1m/autos_bw/auto255_rep01.png,,False,2000,,[1 1 0 ... 0 0 0]
255,,data_1m/autos_bw/auto255_rep02.png,,False,2000,,[1 1 0 ... 0 0 0]
165,dataset_yolo/autos_bw/auto165.png,data_1m/autos_bw/auto165_rep02.png,URM:716,False,1,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
166,dataset_yolo/autos_bw/auto166.png,data_1m/autos_bw/auto166_rep01.png,NIX857,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
166,dataset_yolo/autos_bw/auto166.png,data_1m/autos_bw/auto166_rep02.png,NIX857,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
166,dataset_yolo/autos_bw/auto166.png,data_1m/autos_bw/auto166_rep03.png,NIX857,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
167,dataset_yolo/autos_bw/auto167.png,data_1m/autos_bw/auto167_rep01.png,DRT-690,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
167,dataset_yolo/autos_bw/auto167.png,data_1m/autos_bw/auto167_rep02.png,DRT-690,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
167,dataset_yolo/autos_bw/auto167.png,data_1m/autos_bw/auto167_rep03.png,DRT-690,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
168,dataset_yolo/autos_bw/auto168.png,data_1m/autos_bw/auto168_rep01.png,DMH-407,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
169,dataset_yolo/autos_bw/auto169.png,data_1m/autos_bw/auto169_rep01.png,EBM 175/,False,536,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
2,dataset_yolo/autos_bw/auto002.png,data_1m/autos_bw/auto002_rep06.png,MAU.096,False,893,[0 0 0 ... 0 0 0],[1 1 1 ... 0 0 0]
130,dataset_yolo/autos_bw/auto130.png,data_1m/autos_bw/auto130_rep02.png,BYE.999,False,981,[0 0 0 ... 0 0 0],[1 1 1 ... 0 0 0]
250,,data_1m/autos_bw/auto250_rep01.png,,False,2000,,[1 1 1 ... 0 0 0]
190,,data_1m/autos_bw/auto190_rep02.png,,False,2000,,[1 1 1 ... 0 0 0]
172,dataset_yolo/autos_bw/auto172.png,data_1m/autos_bw/auto172_rep01.png,NLT 717,False,12,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
172,dataset_yolo/autos_bw/auto172.png,data_1m/autos_bw/auto172_rep02.png,NLT 717,False,6,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
174,dataset_yolo/autos_bw/auto174.png,data_1m/autos_bw/auto174_rep01.png,CXH580,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
174,dataset_yolo/autos_bw/auto174.png,data_1m/autos_bw/auto174_rep02.png,CXH580,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
175,dataset_yolo/autos_bw/auto175.png,data_1m/autos_bw/auto175_rep01.png,Ivk 8827,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
175,dataset_yolo/autos_bw/auto175.png,data_1m/autos_bw/auto175_rep02.png,Ivk 8827,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
176,dataset_yolo/autos_bw/auto176.png,data_1m/autos_bw/auto176_rep01.png,MAX067,True,0,[0 0 0 ... 1 1 0],[0 0 0 ... 1 1 0]
176,dataset_yolo/autos_bw/auto176.png,data_1m/autos_bw/auto176_rep02.png,MAX067,False,819,[0 0 0 ... 1 1 0],[0 0 0 ... 0 0 0]
177,dataset_yolo/autos_bw/auto177.png,data_1m/autos_bw/auto177_rep01.png,ZIO568,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
177,dataset_yolo/autos_bw/auto177.png,data_1m/autos_bw/auto177_rep02.png,ZIO568,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
177,dataset_yolo/autos_bw/auto177.png,data_1m/autos_bw/auto177_rep03.png,ZIO568,False,1,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
177,dataset_yolo/autos_bw/auto177.png,data_1m/autos_bw/auto177_rep04.png,ZIO568,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
178,dataset_yolo/autos_bw/auto178.png,data_1m/autos_bw/auto178_rep02.png,CCN 216,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
178,dataset_yolo/autos_bw/auto178.png,data_1m/autos_bw/auto178_rep03.png,CCN 216,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
178,dataset_yolo/autos_bw/auto178.png,data_1m/autos_bw/auto178_rep04.png,CCN 216,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
179,dataset_yolo/autos_bw/auto179.png,data_1m/autos_bw/auto179_rep01.png,GcV:208,False,1,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
180,dataset_yolo/autos_bw/auto180.png,data_1m/autos_bw/auto180_rep01.png,IGPz 709,True,0,[1 1 1 ... 1 1 1],[1 1 1 ... 1 1 1]
180,dataset_yolo/autos_bw/auto180.png,data_1m/autos_bw/auto180_rep02.png,IGPz 709,False,2,[1 1 1 ... 1 1 1],[1 1 1 ... 1 1 1]
26,dataset_yolo/autos_bw/auto026.png,data_1m/autos_bw/auto026_rep03.png,ULX9631,False,773,[0 1 1 ... 0 0 0],[0 0 0 ... 0 0 0]
182,dataset_yolo/autos_bw/auto182.png,data_1m/autos_bw/auto182_rep01.png,NIT 129,False,2,[0 0 0 ... 1 1 0],[0 0 0 ... 1 1 0]
182,dataset_yolo/autos_bw/auto182.png,data_1m/autos_bw/auto182_rep02.png,NIT 129,False,2,[0 0 0 ... 1 1 0],[0 0 0 ... 1 1 0]
